time,phi,initial_phi,constraint
2.3735950734437554,0.09647283269821441,0.1,1.0
2.4235950734437552,0.09639946102611001,0.1,1.0
2.473595073443755,0.09632612777229176,0.1,1.0
2.523595073443755,0.09625283294288095,0.1,1.0
2.5735950734437547,0.09617957654395493,0.1,1.0
2.6235950734437545,0.09610635858154706,0.1,1.0
2.6735950734437544,0.09603317906164685,0.1,1.0
2.723595073443754,0.09596003799019989,0.1,1.0
2.773595073443754,0.09588693537310797,0.1,1.0
2.823595073443754,0.09581387121622906,0.1,1.0
2.8735950734437536,0.09574084552537737,0.1,1.0
2.9235950734437535,0.09566785830632339,0.1,1.0
2.9735950734437533,0.09559490956479388,0.1,1.0
3.023595073443753,0.09552199930647198,0.1,1.0
3.073595073443753,0.09544912753699719,0.1,1.0
3.1235950734437528,0.09537629426196541,0.1,1.0
3.1735950734437526,0.09530349948692898,0.1,1.0
3.2235950734437524,0.09523074321739675,0.1,1.0
3.2735950734437522,0.09515802545883405,0.1,1.0
3.323595073443752,0.09508534621666279,0.1,1.0
3.373595073443752,0.09501270549626144,0.1,1.0
3.4235950734437517,0.09494010330296512,0.1,1.0
3.4735950734437515,0.0948675396420656,0.1,1.0
3.5235950734437513,0.09479501451881131,0.1,1.0
3.573595073443751,0.09472252793840745,0.1,1.0
3.623595073443751,0.09465007990601598,0.1,1.0
3.673595073443751,0.09457767042675565,0.1,1.0
3.7235950734437506,0.09450529950570205,0.1,1.0
3.7735950734437504,0.09443296714788765,0.1,1.0
3.8235950734437503,0.09436067335830182,0.1,1.0
3.87359507344375,0.09428841814189089,0.1,1.0
3.92359507344375,0.09421620150355814,0.1,1.0
3.9735950734437497,0.0941440234481639,0.1,1.0
4.02359507344375,0.09407188398052556,0.1,1.0
4.07359507344375,0.09399978310541758,0.1,1.0
4.12359507344375,0.09392772082757156,0.1,1.0
4.1735950734437495,0.09385569715167626,0.1,1.0
4.223595073443749,0.09378371208237764,0.1,1.0
4.273595073443749,0.0937117656242789,0.1,1.0
4.323595073443749,0.09363985778194052,0.1,1.0
4.373595073443749,0.09356798855988029,0.1,1.0
4.423595073443749,0.09349615796257334,0.1,1.0
4.473595073443748,0.09342436599445221,0.1,1.0
4.523595073443748,0.09335261265990684,0.1,1.0
4.573595073443748,0.09328089796328463,0.1,1.0
4.623595073443748,0.0932092219088905,0.1,1.0
4.673595073443748,0.09313758450098689,0.1,1.0
4.7235950734437475,0.0930659857437938,0.1,1.0
4.773595073443747,0.09299442564148885,0.1,1.0
4.823595073443747,0.09292290419820734,0.1,1.0
4.873595073443747,0.0928514214180422,0.1,1.0
4.923595073443747,0.09277997730504411,0.1,1.0
4.973595073443747,0.09270857186322153,0.1,1.0
5.0235950734437465,0.09263720509654066,0.1,1.0
5.073595073443746,0.0925658770089256,0.1,1.0
5.123595073443746,0.09249458760425829,0.1,1.0
5.173595073443746,0.09242333688637858,0.1,1.0
5.223595073443746,0.09235212485908427,0.1,1.0
5.273595073443746,0.09228095152613117,0.1,1.0
5.323595073443745,0.09220981689123309,0.1,1.0
5.373595073443745,0.09213872095806191,0.1,1.0
5.423595073443745,0.09206766373024763,0.1,1.0
5.473595073443745,0.09199664521137838,0.1,1.0
5.523595073443745,0.09192566540500044,0.1,1.0
5.5735950734437445,0.09185472431461834,0.1,1.0
5.623595073443744,0.09178382194369487,0.1,1.0
5.673595073443744,0.0917129582956511,0.1,1.0
5.723595073443744,0.09164213337386642,0.1,1.0
5.773595073443744,0.09157134718167863,0.1,1.0
5.823595073443744,0.0915005997223839,0.1,1.0
5.873595073443743,0.09142989099923689,0.1,1.0
5.923595073443743,0.09135922101545069,0.1,1.0
5.973595073443743,0.09128858977419696,0.1,1.0
6.023595073443743,0.09121799727860593,0.1,1.0
6.073595073443743,0.0911474435317664,0.1,1.0
6.1235950734437425,0.09107692853672586,0.1,1.0
6.173595073443742,0.09100645229649044,0.1,1.0
6.223595073443742,0.09093601481402502,0.1,1.0
6.273595073443742,0.09086561609225322,0.1,1.0
6.323595073443742,0.09079525613405746,0.1,1.0
6.373595073443742,0.09072493494227904,0.1,1.0
6.4235950734437415,0.0906546525197181,0.1,1.0
6.473595073443741,0.09058440886913371,0.1,1.0
6.523595073443741,0.09051420399324389,0.1,1.0
6.573595073443741,0.09044403789472567,0.1,1.0
6.623595073443741,0.09037391057621512,0.1,1.0
6.673595073443741,0.09030382204030737,0.1,1.0
6.72359507344374,0.09023377228955669,0.1,1.0
6.77359507344374,0.09016376132647648,0.1,1.0
6.82359507344374,0.09009378915353936,0.1,1.0
6.87359507344374,0.09002385577317716,0.1,1.0
6.92359507344374,0.08995396118778103,0.1,1.0
6.9735950734437395,0.08988410539970139,0.1,1.0
7.023595073443739,0.08981428841124806,0.1,1.0
7.073595073443739,0.08974451022469021,0.1,1.0
7.123595073443739,0.08967477084225649,0.1,1.0
7.173595073443739,0.08960507026613498,0.1,1.0
7.223595073443739,0.08953540849847333,0.1,1.0
7.2735950734437385,0.08946578554137871,0.1,1.0
7.323595073443738,0.08939620139691791,0.1,1.0
7.373595073443738,0.08932665606711734,0.1,1.0
7.423595073443738,0.0892571495539631,0.1,1.0
7.473595073443738,0.08918768185940101,0.1,1.0
7.523595073443738,0.08911825298533665,0.1,1.0
7.573595073443737,0.0890488629336354,0.1,1.0
7.623595073443737,0.08897951170612246,0.1,1.0
7.673595073443737,0.08891019930458297,0.1,1.0
7.723595073443737,0.08884092573076191,0.1,1.0
7.773595073443737,0.0887716909863643,0.1,1.0
7.8235950734437365,0.08870249507305512,0.1,1.0
7.873595073443736,0.08863333799245941,0.1,1.0
7.923595073443736,0.0885642197461623,0.1,1.0
7.973595073443736,0.08849514033570904,0.1,1.0
8.023595073443737,0.08842609976260506,0.1,1.0
8.073595073443737,0.08835709802831597,0.1,1.0
8.123595073443738,0.08828813513426767,0.1,1.0
8.173595073443739,0.08821921108184634,0.1,1.0
8.22359507344374,0.08815032587239847,0.1,1.0
8.27359507344374,0.08808147950723097,0.1,1.0
8.323595073443741,0.08801267198761112,0.1,1.0
8.373595073443742,0.08794390331476667,0.1,1.0
8.423595073443742,0.08787517348988591,0.1,1.0
8.473595073443743,0.08780648251411761,0.1,1.0
8.523595073443744,0.08773783038857116,0.1,1.0
8.573595073443744,0.08766921711431656,0.1,1.0
8.623595073443745,0.08760064269238448,0.1,1.0
8.673595073443746,0.08753210712376629,0.1,1.0
8.723595073443747,0.08746361040941412,0.1,1.0
8.773595073443747,0.0873951525502409,0.1,1.0
8.823595073443748,0.08732673354712035,0.1,1.0
8.873595073443749,0.08725835340088713,0.1,1.0
8.92359507344375,0.08719001211233675,0.1,1.0
8.97359507344375,0.08712170968222573,0.1,1.0
9.023595073443751,0.08705344611127154,0.1,1.0
9.073595073443752,0.08698522140015275,0.1,1.0
9.123595073443752,0.08691703554950897,0.1,1.0
9.173595073443753,0.08684888855994097,0.1,1.0
9.223595073443754,0.08678078043201065,0.1,1.0
9.273595073443754,0.08671271116624116,0.1,1.0
9.323595073443755,0.08664468076311688,0.1,1.0
9.373595073443756,0.0865766892230835,0.1,1.0
9.423595073443757,0.08650873654654802,0.1,1.0
9.473595073443757,0.08644082273387886,0.1,1.0
9.523595073443758,0.08637294778540584,0.1,1.0
9.573595073443759,0.08630511170142026,0.1,1.0
9.62359507344376,0.0862373144821749,0.1,1.0
9.67359507344376,0.08616955612788413,0.1,1.0
9.72359507344376,0.08610183663872388,0.1,1.0
9.773595073443762,0.08603415601483173,0.1,1.0
9.823595073443762,0.08596651425630694,0.1,1.0
9.873595073443763,0.08589891136321048,0.1,1.0
9.923595073443764,0.0858313473355651,0.1,1.0
9.973595073443764,0.08576382217335536,0.1,1.0
10.023595073443765,0.08569633587652764,0.1,1.0
10.073595073443766,0.08562888844499024,0.1,1.0
10.123595073443767,0.0855614798786134,0.1,1.0
10.173595073443767,0.08549411017722931,0.1,1.0
10.223595073443768,0.08542677934063223,0.1,1.0
10.273595073443769,0.08535948736857842,0.1,1.0
10.32359507344377,0.0852922342607863,0.1,1.0
10.37359507344377,0.08522502001693644,0.1,1.0
10.42359507344377,0.08515784463667156,0.1,1.0
10.473595073443771,0.08509070811959665,0.1,1.0
10.523595073443772,0.085023610465279,0.1,1.0
10.573595073443773,0.08495655167324817,0.1,1.0
10.623595073443774,0.08488953174299614,0.1,1.0
10.673595073443774,0.08482255067397727,0.1,1.0
10.723595073443775,0.0847556084656084,0.1,1.0
10.773595073443776,0.08468870511726882,0.1,1.0
10.823595073443776,0.08462184062830043,0.1,1.0
10.873595073443777,0.08455501499800766,0.1,1.0
10.923595073443778,0.08448822822565759,0.1,1.0
10.973595073443779,0.08442148031047995,0.1,1.0
11.02359507344378,0.08435477125166722,0.1,1.0
11.07359507344378,0.08428810104837463,0.1,1.0
11.12359507344378,0.08422146969972019,0.1,1.0
11.173595073443781,0.08415487720478479,0.1,1.0
11.223595073443782,0.08408832356261217,0.1,1.0
11.273595073443783,0.08402180877220905,0.1,1.0
11.323595073443784,0.0839553328325451,0.1,1.0
11.373595073443784,0.083888895742553,0.1,1.0
11.423595073443785,0.08382249750112852,0.1,1.0
11.473595073443786,0.08375613810713055,0.1,1.0
11.523595073443786,0.0836898175593811,0.1,1.0
11.573595073443787,0.0836235358566654,0.1,1.0
11.623595073443788,0.08355729299773193,0.1,1.0
11.673595073443789,0.08349108898129243,0.1,1.0
11.72359507344379,0.08342492380602197,0.1,1.0
11.77359507344379,0.08335879747055902,0.1,1.0
11.82359507344379,0.08329270997350546,0.1,1.0
11.873595073443791,0.08322666131342663,0.1,1.0
11.923595073443792,0.08316065148885136,0.1,1.0
11.973595073443793,0.08309468049827207,0.1,1.0
12.023595073443794,0.08302874834014472,0.1,1.0
12.073595073443794,0.08296285501288896,0.1,1.0
12.123595073443795,0.0828970005148881,0.1,1.0
12.173595073443796,0.0828311848444892,0.1,1.0
12.223595073443796,0.08276540800000307,0.1,1.0
12.273595073443797,0.08269966997970433,0.1,1.0
12.323595073443798,0.0826339707818315,0.1,1.0
12.373595073443798,0.08256831040458698,0.1,1.0
12.4235950734438,0.08250268884613711,0.1,1.0
12.4735950734438,0.08243710610461225,0.1,1.0
12.5235950734438,0.08237156217810677,0.1,1.0
12.573595073443801,0.08230605706467918,0.1,1.0
12.623595073443802,0.08224059076235207,0.1,1.0
12.673595073443803,0.08217516326911223,0.1,1.0
12.723595073443803,0.08210977458291063,0.1,1.0
12.773595073443804,0.08204442470166257,0.1,1.0
12.823595073443805,0.08197911362324758,0.1,1.0
12.873595073443806,0.08191384134550962,0.1,1.0
12.923595073443806,0.081848607866257,0.1,1.0
12.973595073443807,0.08178341318326249,0.1,1.0
13.023595073443808,0.08171825729426334,0.1,1.0
13.073595073443808,0.08165314019696134,0.1,1.0
13.12359507344381,0.08158806188902284,0.1,1.0
13.17359507344381,0.08152302236807886,0.1,1.0
13.22359507344381,0.08145802163172504,0.1,1.0
13.273595073443811,0.08139305967752174,0.1,1.0
13.323595073443812,0.0813281365029941,0.1,1.0
13.373595073443813,0.08126325210563204,0.1,1.0
13.423595073443813,0.08119840648289035,0.1,1.0
13.473595073443814,0.0811335996321887,0.1,1.0
13.523595073443815,0.0810688315509117,0.1,1.0
13.573595073443816,0.08100410223640894,0.1,1.0
13.623595073443816,0.08093941168599506,0.1,1.0
13.673595073443817,0.08087475989694974,0.1,1.0
13.723595073443818,0.0808101468665178,0.1,1.0
13.773595073443818,0.08074557259190923,0.1,1.0
13.823595073443819,0.08068103707029922,0.1,1.0
13.87359507344382,0.08061654029882823,0.1,1.0
13.92359507344382,0.08055208227460199,0.1,1.0
13.973595073443821,0.08048766299469161,0.1,1.0
14.023595073443822,0.08042328245613357,0.1,1.0
14.073595073443823,0.0803589406559298,0.1,1.0
14.123595073443823,0.08029463759104771,0.1,1.0
14.173595073443824,0.08023037325842024,0.1,1.0
14.223595073443825,0.08016614765494588,0.1,1.0
14.273595073443825,0.08010196077748877,0.1,1.0
14.323595073443826,0.08003781262287869,0.1,1.0
14.373595073443827,0.07997370318791117,0.1,1.0
14.423595073443828,0.07990963246934744,0.1,1.0
14.473595073443828,0.07984560046391459,0.1,1.0
14.523595073443829,0.07978160716830551,0.1,1.0
14.57359507344383,0.07971765257917901,0.1,1.0
14.62359507344383,0.07965373669315982,0.1,1.0
14.673595073443831,0.07958985950683868,0.1,1.0
14.723595073443832,0.07952602101677234,0.1,1.0
14.773595073443833,0.07946222121948361,0.1,1.0
14.823595073443833,0.07939846011146147,0.1,1.0
14.873595073443834,0.07933473768916102,0.1,1.0
14.923595073443835,0.07927105394900359,0.1,1.0
14.973595073443835,0.07920740888737679,0.1,1.0
15.023595073443836,0.07914380250063449,0.1,1.0
15.073595073443837,0.07908023478509696,0.1,1.0
15.123595073443838,0.07901670573705083,0.1,1.0
15.173595073443838,0.07895321535274918,0.1,1.0
15.223595073443839,0.0788897636284116,0.1,1.0
15.27359507344384,0.07882635056022419,0.1,1.0
15.32359507344384,0.07876297614433964,0.1,1.0
15.373595073443841,0.07869964037687725,0.1,1.0
15.423595073443842,0.07863634325392303,0.1,1.0
15.473595073443843,0.07857308477152969,0.1,1.0
15.523595073443843,0.07850986492571668,0.1,1.0
15.573595073443844,0.0784466837124703,0.1,1.0
15.623595073443845,0.07838354112774366,0.1,1.0
15.673595073443845,0.07832043716745683,0.1,1.0
15.723595073443846,0.07825737182749679,0.1,1.0
15.773595073443847,0.0781943451037175,0.1,1.0
15.823595073443848,0.07813135699194003,0.1,1.0
15.873595073443848,0.07806840748795245,0.1,1.0
15.923595073443849,0.07800549658751003,0.1,1.0
15.97359507344385,0.0779426242863352,0.1,1.0
16.02359507344385,0.07787979058011758,0.1,1.0
16.07359507344385,0.07781699546451412,0.1,1.0
16.123595073443852,0.07775423893514906,0.1,1.0
16.173595073443852,0.07769152098761399,0.1,1.0
16.223595073443853,0.07762884161746794,0.1,1.0
16.273595073443854,0.07756620082023738,0.1,1.0
16.323595073443855,0.07750359859141628,0.1,1.0
16.373595073443855,0.07744103492646619,0.1,1.0
16.423595073443856,0.0773785098208162,0.1,1.0
16.473595073443857,0.0773160232698631,0.1,1.0
16.523595073443857,0.07725357526897134,0.1,1.0
16.573595073443858,0.0771911658134731,0.1,1.0
16.62359507344386,0.07712879489866836,0.1,1.0
16.67359507344386,0.07706646251982492,0.1,1.0
16.72359507344386,0.07700416867217845,0.1,1.0
16.77359507344386,0.07694191335093255,0.1,1.0
16.82359507344386,0.07687969655125877,0.1,1.0
16.873595073443862,0.0768175182682967,0.1,1.0
16.923595073443863,0.07675537849715397,0.1,1.0
16.973595073443864,0.07669327723290632,0.1,1.0
17.023595073443865,0.07663121447059765,0.1,1.0
17.073595073443865,0.07656919020524004,0.1,1.0
17.123595073443866,0.07650720443181384,0.1,1.0
17.173595073443867,0.07644525714526769,0.1,1.0
17.223595073443867,0.07638334834051856,0.1,1.0
17.273595073443868,0.07632147801245182,0.1,1.0
17.32359507344387,0.07625964615592123,0.1,1.0
17.37359507344387,0.0761978527657491,0.1,1.0
17.42359507344387,0.0761360978367262,0.1,1.0
17.47359507344387,0.0760743813636119,0.1,1.0
17.52359507344387,0.07601270334113419,0.1,1.0
17.573595073443872,0.07595106376398973,0.1,1.0
17.623595073443873,0.07588946262684387,0.1,1.0
17.673595073443874,0.07582789992433075,0.1,1.0
17.723595073443875,0.07576637565105329,0.1,1.0
17.773595073443875,0.07570488980158327,0.1,1.0
17.823595073443876,0.07564344237046138,0.1,1.0
17.873595073443877,0.07558203335219722,0.1,1.0
17.923595073443877,0.07552066274126944,0.1,1.0
17.973595073443878,0.07545933053212567,0.1,1.0
18.02359507344388,0.07539803671918265,0.1,1.0
18.07359507344388,0.07533678129682626,0.1,1.0
18.12359507344388,0.07527556425941156,0.1,1.0
18.17359507344388,0.07521438560126283,0.1,1.0
18.22359507344388,0.07515324531667358,0.1,1.0
18.273595073443882,0.07509214339990672,0.1,1.0
18.323595073443883,0.07503107984519447,0.1,1.0
18.373595073443884,0.07497005464673849,0.1,1.0
18.423595073443884,0.07490906779870987,0.1,1.0
18.473595073443885,0.07484811929524923,0.1,1.0
18.523595073443886,0.07478720913046674,0.1,1.0
18.573595073443887,0.07472633729844216,0.1,1.0
18.623595073443887,0.0746655037932249,0.1,1.0
18.673595073443888,0.07460470860883406,0.1,1.0
18.72359507344389,0.0745439517392585,0.1,1.0
18.77359507344389,0.07448323317845684,0.1,1.0
18.82359507344389,0.07442255292035756,0.1,1.0
18.87359507344389,0.074361910958859,0.1,1.0
18.92359507344389,0.07430130728782942,0.1,1.0
18.973595073443892,0.0742407419011071,0.1,1.0
19.023595073443893,0.0741802147925003,0.1,1.0
19.073595073443894,0.07411972595578734,0.1,1.0
19.123595073443894,0.07405927538471668,0.1,1.0
19.173595073443895,0.07399886307300695,0.1,1.0
19.223595073443896,0.07393848901434695,0.1,1.0
19.273595073443897,0.07387815320239578,0.1,1.0
19.323595073443897,0.07381785563078282,0.1,1.0
19.373595073443898,0.07375759629310778,0.1,1.0
19.4235950734439,0.0736973751829408,0.1,1.0
19.4735950734439,0.07363719229382244,0.1,1.0
19.5235950734439,0.07357704761926377,0.1,1.0
19.5735950734439,0.07351694115274639,0.1,1.0
19.6235950734439,0.07345687288772247,0.1,1.0
19.673595073443902,0.07339684281761483,0.1,1.0
19.723595073443903,0.07333685093581695,0.1,1.0
19.773595073443904,0.07327689723569304,0.1,1.0
19.823595073443904,0.0732169817105781,0.1,1.0
19.873595073443905,0.07315710435377791,0.1,1.0
19.923595073443906,0.07309726515856915,0.1,1.0
19.973595073443907,0.07303746411819939,0.1,1.0
20.0,0.07300589866953758,0.1,1.0
0.0,0.5,0.5,1.0
0.03029061116708939,0.5000606060405209,0.5,1.0
0.0802906111670894,0.5001607556947316,0.5,1.0
0.1302906111670894,0.5002610409141726,0.5,1.0
0.1802906111670894,0.500361461926896,0.5,1.0
0.23029061116708938,0.5004620189614428,0.5,1.0
0.28029061116708937,0.5005627122468438,0.5,1.0
0.33029061116708935,0.5006635420126211,0.5,1.0
0.38029061116708934,0.5007645084887895,0.5,1.0
0.43029061116708933,0.5008656119058579,0.5,1.0
0.4802906111670893,0.50096685249483,0.5,1.0
0.5302906111670893,0.5010682304872064,0.5,1.0
0.5802906111670894,0.5011697461149857,0.5,1.0
0.6302906111670894,0.5012713996106654,0.5,1.0
0.6802906111670894,0.5013731912072438,0.5,1.0
0.7302906111670895,0.501475121138221,0.5,1.0
0.7802906111670895,0.5015771896376006,0.5,1.0
0.8302906111670896,0.5016793969398905,0.5,1.0
0.8802906111670896,0.5017817432801049,0.5,1.0
0.9302906111670897,0.5018842288937652,0.5,1.0
0.9802906111670897,0.5019868540169012,0.5,1.0
1.0302906111670898,0.5020896188860534,0.5,1.0
1.0802906111670898,0.5021925237382733,0.5,1.0
1.1302906111670898,0.5022955688111252,0.5,1.0
1.1802906111670899,0.5023987543426879,0.5,1.0
1.23029061116709,0.5025020805715554,0.5,1.0
1.28029061116709,0.5026055477368392,0.5,1.0
1.33029061116709,0.5027091560781686,0.5,1.0
1.38029061116709,0.502812905835693,0.5,1.0
1.43029061116709,0.5029167972500832,0.5,1.0
1.4802906111670902,0.5030208305625321,0.5,1.0
1.5302906111670902,0.5031250060147568,0.5,1.0
1.5802906111670902,0.5032293238490001,0.5,1.0
1.6302906111670903,0.5033337843080313,0.5,1.0
1.6802906111670903,0.5034383876351481,0.5,1.0
1.7302906111670904,0.503543134074178,0.5,1.0
1.7802906111670904,0.5036480238694794,0.5,1.0
1.8302906111670905,0.5037530572659435,0.5,1.0
1.8802906111670905,0.5038582345089957,0.5,1.0
1.9302906111670906,0.5039635558445964,0.5,1.0
1.9802906111670906,0.5040690215192434,0.5,1.0
2.0302906111670906,0.5041746317799726,0.5,1.0
2.0802906111670905,0.5042803868743599,0.5,1.0
2.1302906111670903,0.5043862870505227,0.5,1.0
2.18029061116709,0.5044923325571209,0.5,1.0
2.23029061116709,0.5045985236433589,0.5,1.0
2.2802906111670898,0.5047048605589868,0.5,1.0
2.3302906111670896,0.5048113435543019,0.5,1.0
2.3802906111670894,0.5049179728801506,0.5,1.0
2.430290611167089,0.5050247487879291,0.5,1.0
2.480290611167089,0.5051316715295858,0.5,1.0
2.530290611167089,0.505238741357622,0.5,1.0
2.5802906111670887,0.5053459585250941,0.5,1.0
2.6302906111670885,0.5054533232856145,0.5,1.0
2.6802906111670883,0.5055608358933539,0.5,1.0
2.730290611167088,0.5056684966030418,0.5,1.0
2.780290611167088,0.505776305669969,0.5,1.0
2.830290611167088,0.5058842633499886,0.5,1.0
2.8802906111670876,0.5059923698995177,0.5,1.0
2.9302906111670874,0.5061006255755388,0.5,1.0
2.9802906111670873,0.5062090306356019,0.5,1.0
3.030290611167087,0.506317585337825,0.5,1.0
3.080290611167087,0.506426289940897,0.5,1.0
3.1302906111670867,0.5065351447040781,0.5,1.0
3.1802906111670866,0.5066441498872021,0.5,1.0
3.2302906111670864,0.5067533057506776,0.5,1.0
3.280290611167086,0.5068626125554897,0.5,1.0
3.330290611167086,0.5069720705632018,0.5,1.0
3.380290611167086,0.5070816800359569,0.5,1.0
3.4302906111670857,0.5071914412364792,0.5,1.0
3.4802906111670855,0.507301354428076,0.5,1.0
3.5302906111670853,0.5074114198746391,0.5,1.0
3.580290611167085,0.5075216378406463,0.5,1.0
3.630290611167085,0.5076320085911633,0.5,1.0
3.680290611167085,0.5077425323918453,0.5,1.0
3.7302906111670846,0.5078532095089383,0.5,1.0
3.7802906111670844,0.5079640402092811,0.5,1.0
3.8302906111670842,0.5080750247603067,0.5,1.0
3.880290611167084,0.5081861634300443,0.5,1.0
3.930290611167084,0.5082974564871204,0.5,1.0
3.9802906111670837,0.5084089042007611,0.5,1.0
4.030290611167084,0.5085205068407933,0.5,1.0
4.080290611167084,0.5086322646776466,0.5,1.0
4.130290611167084,0.5087441779823546,0.5,1.0
4.1802906111670834,0.5088562470265573,0.5,1.0
4.230290611167083,0.5089684720825021,0.5,1.0
4.280290611167083,0.5090808534230459,0.5,1.0
4.330290611167083,0.5091933913216565,0.5,1.0
4.380290611167083,0.5093060860524147,0.5,1.0
4.430290611167083,0.5094189378900156,0.5,1.0
4.480290611167082,0.5095319471097706,0.5,1.0
4.530290611167082,0.5096451139876089,0.5,1.0
4.580290611167082,0.5097584388000795,0.5,1.0
4.630290611167082,0.5098719218243527,0.5,1.0
4.680290611167082,0.509985563338222,0.5,1.0
4.7302906111670815,0.5100993636201056,0.5,1.0
4.780290611167081,0.5102133229490485,0.5,1.0
4.830290611167081,0.5103274416047241,0.5,1.0
4.880290611167081,0.5104417198674358,0.5,1.0
4.930290611167081,0.510556158018119,0.5,1.0
4.980290611167081,0.5106707563383429,0.5,1.0
5.03029061116708,0.5107855151103119,0.5,1.0
5.08029061116708,0.5109004346168678,0.5,1.0
5.13029061116708,0.5110155151414917,0.5,1.0
5.18029061116708,0.5111307569683051,0.5,1.0
5.23029061116708,0.5112461603820726,0.5,1.0
5.2802906111670795,0.5113617256682029,0.5,1.0
5.330290611167079,0.5114774531127513,0.5,1.0
5.380290611167079,0.511593343002421,0.5,1.0
5.430290611167079,0.5117093956245652,0.5,1.0
5.480290611167079,0.511825611267189,0.5,1.0
5.530290611167079,0.5119419902189509,0.5,1.0
5.5802906111670785,0.5120585327691652,0.5,1.0
5.630290611167078,0.5121752392078034,0.5,1.0
5.680290611167078,0.512292109825496,0.5,1.0
5.730290611167078,0.5124091449135348,0.5,1.0
5.780290611167078,0.5125263447638745,0.5,1.0
5.830290611167078,0.5126437096691344,0.5,1.0
5.880290611167077,0.5127612399226008,0.5,1.0
5.930290611167077,0.5128789358182284,0.5,1.0
5.980290611167077,0.5129967976506425,0.5,1.0
6.030290611167077,0.5131148257151409,0.5,1.0
6.080290611167077,0.5132330203076955,0.5,1.0
6.1302906111670765,0.5133513817249545,0.5,1.0
6.180290611167076,0.5134699102642445,0.5,1.0
6.230290611167076,0.5135886062235717,0.5,1.0
6.280290611167076,0.5137074699016249,0.5,1.0
6.330290611167076,0.5138265015977764,0.5,1.0
6.380290611167076,0.513945701612085,0.5,1.0
6.4302906111670755,0.5140650702452968,0.5,1.0
6.480290611167075,0.5141846077988481,0.5,1.0
6.530290611167075,0.5143043145748669,0.5,1.0
6.580290611167075,0.5144241908761752,0.5,1.0
6.630290611167075,0.5145442370062905,0.5,1.0
6.680290611167075,0.5146644532694283,0.5,1.0
6.730290611167074,0.5147848399705041,0.5,1.0
6.780290611167074,0.5149053974151346,0.5,1.0
6.830290611167074,0.515026125909641,0.5,1.0
6.880290611167074,0.5151470257610499,0.5,1.0
6.930290611167074,0.5152680972770958,0.5,1.0
6.9802906111670735,0.5153893407662232,0.5,1.0
7.030290611167073,0.5155107565375887,0.5,1.0
7.080290611167073,0.5156323449010626,0.5,1.0
7.130290611167073,0.5157541061672313,0.5,1.0
7.180290611167073,0.5158760406473993,0.5,1.0
7.230290611167073,0.5159981486535915,0.5,1.0
7.280290611167072,0.5161204304985548,0.5,1.0
7.330290611167072,0.5162428864957606,0.5,1.0
7.380290611167072,0.5163655169594066,0.5,1.0
7.430290611167072,0.5164883222044191,0.5,1.0
7.480290611167072,0.516611302546455,0.5,1.0
7.5302906111670715,0.5167344583019041,0.5,1.0
7.580290611167071,0.5168577897878909,0.5,1.0
