time,host,parasite,resource,scenario,boundary_specificity
2.313650381571834,1.0507358352357345,0.0731279495438837,0.6653340860810159,weak_specificity,0.35
2.413650381571834,1.0612210488388083,0.07419036026765634,0.6593715921544309,weak_specificity,0.35
2.5136503815718343,1.0717092383274796,0.07526047217357745,0.6537211605839517,weak_specificity,0.35
2.6136503815718344,1.0822030558235483,0.07633852806120618,0.6483571862634454,weak_specificity,0.35
2.7136503815718345,1.0927049680040024,0.07742476039201811,0.643256120150009,weak_specificity,0.35
2.8136503815718346,1.1032172619073282,0.07851939144419513,0.6383963145332008,weak_specificity,0.35
2.9136503815718346,1.1137420512350409,0.07962263351589526,0.6337578790331084,weak_specificity,0.35
3.0136503815718347,1.1242812830137419,0.0807346891676771,0.6293225466728346,weak_specificity,0.35
3.113650381571835,1.134836744501564,0.08185575149586548,0.6250735494011919,weak_specificity,0.35
3.213650381571835,1.1454100702397287,0.08298600442967327,0.6209955024713633,weak_specificity,0.35
3.313650381571835,1.1560027491651172,0.08412562304583944,0.6170742971108497,weak_specificity,0.35
3.413650381571835,1.1666161317133157,0.08527477389540138,0.6132970009470419,weak_specificity,0.35
3.513650381571835,1.177251436853636,0.08643361533799541,0.609651765681114,weak_specificity,0.35
3.6136503815718353,1.1879097590082086,0.08760229787977397,0.6061277415305314,weak_specificity,0.35
3.7136503815718354,1.1985920748165289,0.08878096451164685,0.6027149979872184,weak_specificity,0.35
3.8136503815718354,1.2092992497149084,0.08996975104510216,0.5994044504642823,weak_specificity,0.35
3.9136503815718355,1.220032044307265,0.09116878644334467,0.5961877924290794,weak_specificity,0.35
4.013650381571836,1.2307911205096702,0.09237819314591195,0.5930574326443143,weak_specificity,0.35
4.113650381571835,1.2415770474561916,0.09359808738529597,0.5900064371617547,weak_specificity,0.35
4.213650381571835,1.2523903071578932,0.09482857949441677,0.5870284757350109,weak_specificity,0.35
4.313650381571835,1.263231299910498,0.09606977420406876,0.5841177723386766,weak_specificity,0.35
4.413650381571834,1.2741003494492504,0.09732177092969556,0.5812690595009489,weak_specificity,0.35
4.513650381571834,1.2849977078520267,0.09858466404704906,0.5784775361756702,weak_specificity,0.35
4.6136503815718335,1.2959235601937795,0.09985854315645787,0.5757388288975664,weak_specificity,0.35
4.713650381571833,1.30687802895706,0.10114349333557242,0.5730489559813309,weak_specificity,0.35
4.813650381571833,1.3178611782046632,0.1024395953805726,0.5704042945411388,weak_specificity,0.35
4.913650381571832,1.328873017521458,0.10374692603592177,0.5678015501222125,weak_specificity,0.35
5.013650381571832,1.3399135057332323,0.1050655582128309,0.565237728750216,weak_specificity,0.35
5.113650381571832,1.350982554410935,0.1063955611966614,0.5627101112175842,weak_specificity,0.35
5.213650381571831,1.3620800311690762,0.10773700084354633,0.5602162294384072,weak_specificity,0.35
5.313650381571831,1.373205762767275,0.1090899397665497,0.5577538447152484,weak_specificity,0.35
5.413650381571831,1.384359538024053,0.11045443751171376,0.5553209277722921,weak_specificity,0.35
5.51365038157183,1.3955411105519713,0.1118305507243661,0.5529156404195456,weak_specificity,0.35
5.61365038157183,1.4067502013231334,0.11321833330607348,0.5505363187224812,weak_specificity,0.35
5.71365038157183,1.417986501073932,0.11461783656263835,0.5481814575605495,weak_specificity,0.35
5.813650381571829,1.429249672557715,0.11602910934353829,0.5458496964664342,weak_specificity,0.35
5.913650381571829,1.4405393526538108,0.11745219817320884,0.5435398066458137,weak_specificity,0.35
6.0136503815718285,1.4518551543410791,0.1188871473745673,0.5412506790847472,weak_specificity,0.35
6.113650381571828,1.4631966685438598,0.12033399918516868,0.538981313658673,weak_specificity,0.35
6.213650381571828,1.474563465857879,0.12179279386637762,0.5367308091633936,weak_specificity,0.35
6.3136503815718275,1.4859550981633562,0.1232635698059301,0.5344983541943842,weak_specificity,0.35
6.413650381571827,1.4973711001322205,0.12474636361424768,0.5322832188062975,weak_specificity,0.35
6.513650381571827,1.508810990636023,0.1262412102148549,0.5300847468896961,weak_specificity,0.35
6.613650381571826,1.5202742740608026,0.12774814292923803,0.527902349206833,weak_specificity,0.35
6.713650381571826,1.5317604415348376,0.12926719355646957,0.5257354970327551,weak_specificity,0.35
6.813650381571826,1.5432689720749013,0.13079839244790975,0.5235837163521351,weak_specificity,0.35
6.913650381571825,1.5547993336563308,0.1323417685772821,0.5214465825660767,weak_specificity,0.35
7.013650381571825,1.5663509842119185,0.133897349606407,0.5193237156666947,weak_specificity,0.35
7.113650381571825,1.5779233725643456,0.13546516194686278,0.5172147758405721,weak_specificity,0.35
